name,NumberOfDistinctIps,NumOfDistCountries,NumberOfDomainsThatShareIP,ReverseDNSQueryARecrods,ReverseDNSQueryNSrecords,ReverseDNSErrors,Blacklisted,shortLife_nchanges,shortLife_avgReq,dailySimilarity,repeatingPatterns_nChanges,repeatingPatterns_avgReq,repeatingPatterns_stdChangeLen,accessRatio_idle,accessRatio_active,AverageTTL,StdDevOfTTL,NumOfDistTTL,NumOfTTLChange,SpecTTL01,SpecTTL110,SpecTTL10100,SpecTTL100300,SpecTTL300900,SpecTTL900inf,PercOfNumChars,PercOfLengthOfLMS
tampermonkey.net,2,1,0,0.5,0.0,1.0,False,106,8.537735849056604,5.608558662093565,109,8.458715596330276,2.23606797749979,False,True,135.49811794228356,35.963082116913746,94,9.0,0.0,0.1254705144291091,0.1254705144291091,0.1254705144291091,0.0,0.0,0.0,0.375
tinyletter.com,1,1,0,0.0,0.0,1.0,False,54,2.4074074074074074,6.284416921251228,47,2.4468085106382977,1.0,False,True,294.0995024875622,34.71267851594347,7,0.3666666666666666,0.0,0.0,0.4975124378109453,0.9950248756218906,94.5273631840796,0.0,0.0,0.4285714285714285
t.co,4,1,0,0.0,0.0,1.0,False,131,2655.3969465648856,2.0148348395141014,128,2710.7578125,1.4142135623730951,False,True,916.1979224288464,525.5646290054068,1800,8354.967741935483,0.0,0.0668731491984993,0.0445254513087848,0.0482642296629576,0.0513232301345535,0.0591406757841875,0.0,0.5
torrentfreak.com,6,1,0,0.0,0.0,1.0,False,8,1.875,5.839101068904726,12,1.5833333333333333,2.449489742783178,False,True,299.98275862068965,0.1305452297335256,2,0.0416666666666666,0.0,0.0,0.0,1.7241379310344829,98.27586206896552,0.0,0.0,0.4375
torrentapi.org,4,1,0,0.0,0.0,1.0,False,171,7.812865497076023,6.560561872685668,167,7.425149700598802,1.4142135623730951,False,True,280.19736842105266,59.9729214427439,143,11.580645161290322,0.0,0.05720823798627,0.05720823798627,0.05720823798627,86.1842105263158,0.0,0.0,0.5
thomsonreuters.com,1,1,0,1.0,0.0,1.0,False,111,3.5135135135135136,6.459077825761187,107,3.5514018691588785,1.4142135623730951,False,True,279.3393939393939,61.86495973123176,66,4.290322580645161,0.0,0.202020202020202,0.404040404040404,0.202020202020202,81.61616161616162,0.0,0.0,0.1666666666666666
tripadvisor.it,3,2,0,0.0,0.0,1.0,False,0,0.0,3.5024244956236776,4,0.5,1.0,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5
tynt.com,7,1,0,0.0,0.0,1.0,False,0,0.0,2.82573028946118,4,0.5,1.0,False,False,30.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.375
txxx.com,4,1,0,0.0,0.0,1.0,False,260,59.95769230769231,5.33622388911849,258,60.08527131782946,1.4142135623730951,False,True,219.60796541115823,97.5630808145666,300,280.3225806451613,0.0,0.1413486322441174,0.1579778830963665,0.1746071339486156,44.56639228402761,0.0,0.0,0.375
telekom.de,1,1,0,0.0,0.0,1.0,False,0,0.0,3.244524459609404,4,0.5,1.0,False,False,599.9166666666666,0.408248290463863,2,0.0769230769230769,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.3
technicpack.net,3,1,0,0.0,0.0,1.0,False,11,1.7272727272727273,5.586909996915151,14,1.2857142857142858,0.0,False,True,294.358024691358,35.53672595991084,3,0.16,0.0,0.0,1.2345679012345678,0.0,97.53086419753086,0.0,0.0,0.4666666666666667
tweetmeme.com,86,1,0,0.0465116279069767,0.0465116279069767,0.0,False,27,2.259259259259259,6.139124928963013,28,2.5357142857142856,1.4142135623730951,False,True,4.976744186046512,0.1513024846473616,2,0.1428571428571428,0.0,2.3255813953488373,0.0,0.0,0.0,0.0,0.0,0.3846153846153846
tunein.com,2,1,0,0.0,0.0,1.0,False,185,7.951351351351351,6.055096199307085,166,8.74698795180723,1.7320508075688772,False,True,265.8718309859155,73.85608404575584,200,18.032258064516128,0.0,0.0704225352112676,0.0704225352112676,0.0704225352112676,74.92957746478874,0.0,0.0,0.4
trkn.us,8,1,0,1.0,0.0,1.0,False,164,62.81707317073171,4.267022939751453,159,64.25786163522012,1.7320508075688772,False,True,51.90949527310173,15.931639809845016,60,124.25806451612904,0.0,0.4119052045938872,0.5835323731746735,0.0,0.0,0.0,0.0,0.2857142857142857
tor.pw,1,1,0,0.0,0.0,1.0,True,6,3.333333333333333,0.3094084853750141,5,3.4,1.0,True,False,282.57894736842104,52.54555250179884,3,4.0,0.0,0.0,0.0,5.2631578947368425,89.47368421052632,0.0,0.0,0.5
torrentz.eu,8,1,0,0.0,0.0,1.0,False,110,4.863636363636363,6.627474982691922,118,4.61864406779661,1.7320508075688772,False,True,290.5397620538509,41.18599481152575,40,2.4838709677419355,0.0,0.1252348152786474,0.1252348152786474,0.1252348152786474,92.6111458985598,0.0,0.0,0.6363636363636364
taxel.jp,1,1,0,1.0,0.0,1.0,False,2,0.5,5.61088225912394,6,0.5,1.0,False,True,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.375
theawesomer.com,6,1,0,0.0,0.0,1.0,False,2,2.0,2.808193853548263,6,1.1666666666666667,2.449489742783178,False,True,299.96774193548384,0.1776423436122122,2,0.0666666666666666,0.0,0.0,0.0,3.225806451612903,96.7741935483871,0.0,0.0,0.4666666666666667
time.is,1,1,0,3.0,2.0,0.0,False,133,4.330827067669173,6.256351646322623,138,4.152173913043479,1.4142135623730951,False,True,281.80547112462006,56.28321918207631,68,4.419354838709677,0.0,0.1519756838905775,0.1519756838905775,0.1519756838905775,86.32218844984803,0.0,0.0,0.5714285714285714
tvzvezda.ru,1,1,0,0.0,0.0,1.0,False,24,5.333333333333333,5.720799111216328,22,4.909090909090909,2.0,False,True,297.1,6.886510800670536,21,1.4166666666666667,0.0,0.0,0.0,2.3076923076923075,71.53846153846153,0.0,0.0,0.0
twimgs.com,8,1,0,0.0,0.0,1.0,False,4,2.0,5.158773200412439,6,1.5,1.0,False,True,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3
theownerbuildernetwork.co,8,1,0,0.0,0.0,1.0,False,8,1.5,4.71513649031569,9,1.5555555555555556,1.4142135623730951,False,True,299.592,2.4596616604466086,3,0.2105263157894736,0.0,0.0,0.0,2.4,95.2,0.0,0.0,0.28
tiscali.it,1,1,0,1.0,0.0,1.0,False,158,23.449367088607595,4.539611973005909,162,22.876543209876544,1.7320508075688772,False,True,5773.760665658094,3273.0363081150304,2600,99.70967741935485,0.0,0.0302571860816944,0.0302571860816944,0.0302571860816944,0.0302571860816944,0.0302571860816944,0.0,0.3
twistedsifter.com,1,1,0,0.0,0.0,1.0,False,4,2.0,3.0247949042935915,8,1.25,1.4142135623730951,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.4117647058823529
theplace2.ru,1,1,0,0.0,0.0,1.0,False,0,0.0,1.7409174634960367,4,1.0,3.741657386773941,False,False,3343.818181818182,849.6589690201379,2,0.0,0.0,0.0,0.0,0.0,9.090909090909092,90.9090909090909,0.0833333333333333,0.4166666666666667
thevideobee.to,8,1,0,0.0,0.0,1.0,False,0,0.0,1.761852670487445,4,1.25,3.3166247903554,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3571428571428571
trackcmp.net,15,1,0,1.0,0.0,1.0,False,134,271.0149253731343,2.7736793303086995,131,276.7328244274809,1.4142135623730951,False,True,44.37944801249783,19.34381358698672,60,707.7096774193549,0.0,0.8421891775476222,47.64540621162735,0.0,0.0,0.0,0.0,0.4166666666666667
tokyotosho.info,4,1,0,0.0,0.0,1.0,False,15,4.533333333333333,5.520197277867397,16,4.0625,1.0,False,True,282.41,51.82228910653413,16,0.9565217391304348,0.0,0.0,1.0,1.0,81.0,0.0,0.0,0.2666666666666666
usaa.com,5,3,0,1.0,0.0,1.0,False,131,538.236641221374,2.29442775106514,132,536.3257575757576,1.7320508075688772,False,True,15.576394647415572,6.164736857066927,20,1292.0967741935483,0.0,2.329967643854771,55.8590637855064,0.0,0.0,0.0,0.0,0.375
udemy.com,4,1,0,0.0,0.0,1.0,False,37,2.189189189189189,6.368668195702037,38,2.3421052631578947,1.4142135623730951,False,True,293.7283950617284,33.33571141614549,7,0.3548387096774194,0.0,0.0,0.6172839506172839,0.6172839506172839,96.29629629629628,0.0,0.0,0.4444444444444444
underscorejs.org,8,1,0,0.0,0.0,1.0,False,23,2.4347826086956523,6.524345977165089,25,2.04,0.0,False,True,292.7226890756302,36.181329618648334,8,0.3870967741935484,0.0,0.0,0.5602240896358543,0.5602240896358543,94.6778711484594,0.0,0.0,0.625
upornia.com,12,1,0,0.0,0.0,1.0,False,228,18.84210526315789,6.159148408480507,226,18.75221238938053,1.4142135623730951,False,True,239.988365943945,91.56930194593563,295,72.90322580645162,0.0,0.079323109465891,0.0264410364886303,0.0528820729772607,58.38180856689582,0.0,0.0,0.3636363636363636
uproxx.com,1,1,0,0.0,0.0,1.0,False,5,2.6,5.997140519072591,7,1.4285714285714286,1.0,False,True,3334.123287671233,712.9831489594633,12,0.5925925925925926,0.0,0.0,0.0,1.36986301369863,1.36986301369863,1.36986301369863,0.0,0.4
ubisoft.com,20,1,0,1.0,0.0,1.0,False,5,2.4,4.496247887328475,9,1.5555555555555556,1.0,False,True,19.862745098039216,0.9724473518355726,2,0.0526315789473684,0.0,0.0,1.96078431372549,0.0,0.0,0.0,0.0,0.3636363636363636
ultimateclassicrock.com,2,1,0,0.0,0.0,1.0,False,17,2.117647058823529,6.114706035952622,20,2.35,1.7320508075688772,False,True,1678.009523809524,938.0384760769318,87,2.107142857142857,0.0,0.0,0.9523809523809524,0.0,0.9523809523809524,0.9523809523809524,0.0,0.3478260869565217
uptobox.com,3,1,0,0.0,0.0,1.0,False,127,3.62992125984252,6.711607170134867,107,3.9626168224299065,1.0,False,True,292.1778471138846,35.0795378118669,39,2.548387096774193,0.0,0.0,0.15600624024961,0.15600624024961,92.51170046801872,0.0,0.0,0.2727272727272727
ubuntu.com,6,2,0,1.0,0.0,1.0,False,149,6.1879194630872485,6.434737733535431,141,6.822695035460993,1.7320508075688772,False,True,435.74055092889176,190.4743298001102,321,18.12903225806452,0.0,0.25624599615631,0.128122998078155,0.128122998078155,0.128122998078155,0.0,0.0,0.4
unpkg.com,10,1,0,0.0,0.0,1.0,False,131,3203.671755725191,1.880359927940443,130,3228.1153846153848,1.4142135623730951,False,True,160.76824053687687,90.44888136104744,300,9911.548387096776,0.0,0.3242749740440847,0.3178729788483646,0.4144596020185769,4.108967525183501,0.0,0.0,0.3333333333333333
ubs.com,1,1,0,1.0,6.0,0.0,False,130,543.0769230769231,2.26204384676032,130,544.1923076923077,1.7320508075688772,False,True,164.61608751399868,93.35468513406714,300,1897.0967741935483,0.0,0.2629315241913232,0.2905231038904127,0.3213607517893951,9.866424293574408,0.0,0.0,0.4285714285714285
usat.ly,2,1,0,1.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.5,1.0,True,False,600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.4285714285714285
ucarecdn.com,17,2,0,0.8333333333333334,0.0,1.0,False,171,27.18713450292398,5.09595511129557,175,26.417142857142856,1.7320508075688772,False,True,19.531888234557076,2.36820878252578,20,13.064516129032258,0.0,0.2756546798646786,0.2756546798646786,0.0,0.0,0.0,0.0,0.3333333333333333
uploadgig.com,1,1,0,0.0,0.0,1.0,False,20,2.2,6.346292346415194,21,2.1904761904761907,0.0,False,True,117.85087719298244,14.061327406303532,4,0.1379310344827586,0.0,0.0,0.8771929824561403,97.36842105263158,0.0,0.0,0.0,0.4615384615384615
unimelb.edu.au,1,1,0,1.0,0.0,1.0,False,1,2.0,3.296349140112244,4,0.75,3.1622776601683795,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.2142857142857142
utorrent.com,1,1,0,1.0,0.0,1.0,False,157,4.522292993630574,6.2320312588570665,158,4.481012658227848,1.4142135623730951,False,True,770.8217270194986,242.67392699069623,177,10.32258064516129,0.0,0.1392757660167131,0.1392757660167131,0.1392757660167131,0.1392757660167131,69.91643454038997,0.0,0.5833333333333334
upscri.be,4,1,0,0.0,0.0,1.0,False,4,1.5,5.485956349602927,7,1.1428571428571428,0.0,False,True,297.8196721311475,16.958391663878327,2,0.04,0.0,0.0,0.0,1.639344262295082,98.36065573770492,0.0,0.0,0.3333333333333333
ups.com,2,1,0,1.0,3.5,0.0,False,11,2.0,5.311972299920381,11,1.5454545454545454,1.0,False,True,288.8961038961039,46.10603987359721,6,0.4285714285714285,0.0,0.0,1.2987012987012987,1.2987012987012987,92.2077922077922,0.0,0.0,0.4285714285714285
userscloud.com,9,2,0,1.0,0.0,1.0,False,14,2.2857142857142856,5.665999043700944,24,2.0416666666666665,1.0,False,True,299.33953488372094,6.83182969481219,2,0.0416666666666666,0.0,0.0,0.0,0.9302325581395348,99.06976744186046,0.0,0.0,0.3571428571428571
vjav.com,69,1,0,0.0,0.0,1.0,False,151,5.3907284768211925,6.592744796977295,151,5.748344370860927,1.4142135623730951,False,True,277.87638821825203,62.56782351043377,115,8.806451612903226,0.0,0.1931434089811685,0.0965717044905842,0.0965717044905842,84.64509898599711,0.0,0.0,0.375
vidstreaming.io,6,1,0,0.0,0.0,1.0,False,38,2.8947368421052637,6.533638694992834,36,2.638888888888889,1.7320508075688772,False,True,292.83422459893046,41.06535694318136,8,0.4,0.0,0.5347593582887701,0.5347593582887701,0.5347593582887701,96.2566844919786,0.0,0.0,0.6
vidzi.tv,1,1,0,1.0,0.0,1.0,False,0,0.0,1.7260039991405778,4,0.5,1.0,False,False,12826.714285714286,4162.522741250619,2,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,0.0,0.25
vidtodo.com,8,2,0,0.0,0.0,1.0,False,8,1.25,5.668282230081457,12,1.0,1.4142135623730951,False,True,387.8047337278106,372.9350172889583,7,0.25,0.0,0.0,3.5502958579881656,1.7751479289940828,0.591715976331361,0.591715976331361,0.0,0.2727272727272727
virb.com,1,1,0,0.0,0.0,1.0,False,4,2.5,2.2575769658151565,4,2.25,3.4641016151377544,False,False,235.5,100.1059054586307,7,0.3333333333333333,0.0,0.0,7.142857142857143,7.142857142857143,57.142857142857146,0.0,0.0,0.375
vmware.com,4,1,0,0.0,0.0,1.0,False,43,2.744186046511628,6.692867939890095,46,2.6739130434782608,1.7320508075688772,False,True,147.8987854251012,13.520695523780011,9,0.4516129032258064,0.0,0.0,0.4048582995951417,0.4048582995951417,0.0,0.0,0.0,0.4
vs.co,23,2,0,1.0,0.0,1.0,False,44,3.977272727272727,6.697821992868795,46,3.391304347826087,1.4142135623730951,False,True,59.309633027522935,5.1318820228681465,10,0.6774193548387096,0.0,0.0,0.3058103975535168,0.0,0.0,0.0,0.0,0.4
vivino.com,12,1,0,1.0,0.0,1.0,False,25,2.48,6.762371915647338,26,2.769230769230769,1.0,False,True,59.534412955465584,3.793802598388079,8,0.4838709677419355,0.0,0.0,0.4048582995951417,0.0,0.0,0.0,0.0,0.4
vsco.co,6,1,0,1.0,0.0,1.0,False,190,36.3,4.952192983853483,190,36.52105263157895,1.7320508075688772,False,True,9.740918437285812,1.2203830629865204,10,19.61290322580645,0.0,0.5483207676490747,94.24263193968471,0.0,0.0,0.0,0.0,0.2857142857142857
vkcache.com,1,1,0,1.0,0.0,1.0,False,28,6.678571428571429,5.272911386396901,23,7.043478260869565,1.4142135623730951,False,True,7218.284722222223,3303.3918226197407,88,2.9130434782608696,0.0,0.0,0.0,0.0,0.6944444444444444,0.6944444444444444,0.0,0.4545454545454545
voyeur-house.tv,6,1,0,1.0,0.0,1.0,False,233,47.82832618025751,5.964325571445823,235,46.94893617021277,1.4142135623730951,False,True,240.3139003200732,91.50494593451825,300,155.1290322580645,0.0,0.0800182898948331,0.0800182898948331,0.1257430269775948,58.91632373113855,0.0,0.0,0.4
vgy.me,6,1,0,0.0,0.0,1.0,False,0,0.0,3.276139278888577,4,0.75,3.1622776601683795,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3333333333333333
viid.me,1,1,0,1.0,0.0,1.0,False,8,1.375,4.354419305386612,9,1.1111111111111112,0.0,False,True,13799.975,2075.6335639188983,5,0.2941176470588235,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.4285714285714285
vidto.me,1,1,0,0.0,0.0,1.0,False,28,3.1785714285714284,6.185910207050593,29,2.9655172413793105,1.0,False,True,118.77083333333331,5.310918625186856,8,0.3571428571428571,0.0,0.0,0.6944444444444444,0.6944444444444444,0.0,0.0,0.0,0.25
vaping360.com,3,1,0,0.0,0.0,1.0,False,3,3.0,1.75765564190223,4,1.75,3.741657386773941,False,False,282.57142857142856,63.6013279724616,2,0.0,0.0,0.0,7.142857142857143,0.0,92.85714285714286,0.0,0.2307692307692307,0.4615384615384615
vungle.com,4,2,0,1.0,0.0,1.0,False,2,1.0,5.681311485917221,6,0.6666666666666666,0.0,False,True,20.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.3
vistaprint.com,1,1,0,1.0,0.0,1.0,False,79,9.518987341772153,5.946178167542682,80,9.6375,2.0,False,True,19.84065934065934,1.4627499885176911,10,0.8888888888888888,0.0,0.2747252747252747,0.1373626373626373,0.0,0.0,0.0,0.0,0.3571428571428571
virustotal.com,8,1,0,0.5,0.0,1.0,False,133,544.8345864661654,2.2963497167653566,132,549.0378787878788,1.7320508075688772,False,True,166.1890362173678,94.12766973564383,300,1932.258064516129,0.0,0.2988966262838246,0.3004865019555471,0.3227447613596617,11.23883112340615,0.0,0.0,0.3571428571428571
vgc.no,3,2,0,2.0,2.0,0.6666666666666666,False,16,2.5,5.996448519786301,18,2.2777777777777777,1.7320508075688772,False,True,580.242718446602,79.76960311338324,8,0.3703703703703703,0.0,0.0,0.970873786407767,0.970873786407767,0.970873786407767,0.0,0.0,0.3333333333333333
wallpapercave.com,7,2,0,1.0,0.0,1.0,False,179,9.759776536312849,5.817980789291773,188,9.25,1.4142135623730951,False,True,264.2727868852459,76.87355294536546,206,21.258064516129032,0.0,0.0983606557377049,0.2950819672131147,0.0983606557377049,76.0,0.0,0.0,0.5294117647058824
wikipedia.org,2,2,0,0.5,0.0,1.0,False,156,298.71153846153845,4.127365879763011,153,303.6732026143791,2.23606797749979,False,True,331.100728874237,184.0707597224452,600,1170.5806451612902,0.0,0.043783964766786,0.0927189842120174,0.0489350194452314,0.0489350194452314,0.0,0.0,0.3076923076923077
wurfl.io,4,2,0,1.0,0.0,1.0,False,151,212.9337748344371,3.545172265271661,152,212.25,2.0,False,True,47.16002206693637,18.47372554767139,60,558.9677419354839,0.0,0.7649871276204487,56.51710187568959,0.0,0.0,0.0,0.0,0.25
weborama.com,1,1,0,0.0,0.0,1.0,False,2,2.5,3.7534735285939296,5,1.4,1.0,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.3333333333333333
windowsphone.com,5,3,0,0.0,0.0,1.0,False,0,0.0,4.156505569930388,4,0.5,1.0,False,True,3183.9666666666667,882.6854419811502,9,0.3333333333333333,0.0,0.0,0.0,0.0,3.333333333333333,3.333333333333333,0.0,0.4375
wct.click,1,1,0,0.0,0.0,1.0,False,2,0.5,5.3525364455684485,4,1.0,3.3166247903554,False,True,3416.236842105264,634.7816578955075,6,0.1739130434782608,0.0,0.0,0.0,0.0,2.631578947368421,2.631578947368421,0.0,0.5555555555555556
wikisource.org,2,2,0,0.5,0.0,1.0,False,120,3.775,6.323733430993745,121,3.8595041322314048,1.4142135623730951,False,True,545.7716390423573,136.81236432358892,79,4.935483870967742,0.0,0.0,0.1841620626151013,0.1841620626151013,0.1841620626151013,0.0,0.0,0.4285714285714285
wallpapersite.com,6,1,0,0.0,0.0,1.0,False,2,1.5,2.5578795948120847,4,1.0,1.7320508075688772,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5882352941176471
watch32hd.co,8,1,0,0.0,0.0,1.0,False,4,2.0,3.060473741364689,6,0.3333333333333333,0.0,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.1666666666666666,0.4166666666666667
wondershare.com,2,1,0,0.0,0.0,1.0,False,0,0.0,5.370669329553821,4,0.5,1.0,False,True,3369.625,707.074495442498,6,0.1304347826086956,0.0,0.0,0.0,0.0,2.083333333333333,2.083333333333333,0.0,0.4666666666666667
wikitravel.org,8,1,0,0.0,0.0,1.0,False,8,2.625,5.990435142790027,12,1.75,2.449489742783178,False,True,293.327868852459,35.384569172778484,4,0.1851851851851851,0.0,0.0,1.092896174863388,1.092896174863388,96.17486338797814,0.0,0.0,0.4285714285714285
wccftech.com,4,1,0,0.25,0.0,1.0,False,37,3.5135135135135136,6.743834114272658,37,3.2432432432432434,1.0,False,True,29.996124031007756,0.062257280636469,2,0.064516129032258,0.0,0.0,0.3875968992248062,0.0,0.0,0.0,0.0,0.3333333333333333
winglai.com,1,1,0,1.0,0.0,1.0,False,0,0.0,3.9797575096671394,4,0.75,3.1622776601683795,False,False,1193.5,30.48770243885229,2,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.3636363636363636
weebly.com,2,1,0,1.0,4.0,0.0,False,129,542.2248062015503,2.2357810312567103,128,547.4375,1.7320508075688772,False,True,467.3713791189053,268.25769797394776,900,1912.516129032258,0.0,0.1077691780150876,0.1012377126808399,0.1191992423500212,0.0849090493452206,3.762124032526698,0.0,0.3
welt.de,1,1,0,1.0,0.0,1.0,False,0,0.0,1.7714662979210694,4,0.5,1.0,False,False,300.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5714285714285714
washington.edu,5,1,0,1.0,0.0,1.0,False,132,527.6590909090909,2.4190719564085894,130,536.9538461538461,1.7320508075688772,False,True,22.039804675939628,9.620091987175954,30,1455.548387096774,0.0,1.8299299595541088,46.68540988458124,0.0,0.0,0.0,0.0,0.5
whitepages.com,3,1,0,1.0,0.0,1.0,False,0,0.0,4.574365533985359,4,0.5,1.0,False,True,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.3571428571428571
warthunder.ru,2,1,0,0.0,0.0,1.0,False,4,1.25,5.639837901931733,5,0.8,1.0,False,True,296.3260869565217,24.78040199394204,2,0.0,0.0,0.0,0.0,2.1739130434782608,97.82608695652172,0.0,0.0,0.5384615384615384
webshots.com,2,1,0,0.0,0.0,1.0,False,9,1.4444444444444444,5.456456236701932,13,1.2307692307692308,2.0,False,True,298.05555555555554,14.221763849051676,2,0.0,0.0,0.0,0.0,1.851851851851852,98.14814814814817,0.0,0.0,0.4166666666666667
warframe.market,6,1,0,0.0,0.0,1.0,False,108,3.851851851851852,6.602865414994015,105,3.780952380952381,1.7320508075688772,False,True,297.7266355140187,18.91349320734546,9,0.5806451612903226,0.0,0.0,0.2336448598130841,0.2336448598130841,97.196261682243,0.0,0.0,0.4
wikimedia.org,2,2,0,0.5,0.0,1.0,False,165,97.65454545454546,3.619583208073053,175,93.98857142857145,1.7320508075688772,False,True,384.462789334896,197.47710228298544,600,376.5483870967742,0.0,0.0585994726047465,0.1025490770583064,0.0805742748315265,0.1318488133606797,0.0,0.0,0.3846153846153846
www.net.cn,1,1,0,0.0,0.0,1.0,False,200,12.73,6.696034055617712,200,12.335,1.4142135623730951,False,True,455.3340867992767,188.12579885870477,502,53.0,0.0,0.0452079566003616,0.0452079566003616,0.0452079566003616,0.0452079566003616,0.0,0.0,0.3
webex.com,1,1,0,1.0,2.0,0.0,False,104,4.509615384615385,6.698684541471236,102,4.519607843137255,1.4142135623730951,False,True,277.3042212518195,64.67985092952708,85,5.806451612903226,0.0,0.1455604075691411,0.1455604075691411,0.1455604075691411,85.29839883551674,0.0,0.0,0.3333333333333333
wanadoo.fr,2,1,0,1.0,0.0,1.0,False,0,0.0,0.9110841521164164,4,0.5,1.0,True,False,3600.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.3
watchmygirlfriend.tv,1,1,0,0.0,0.0,1.0,False,99,3.6262626262626254,5.776911564248778,102,3.6176470588235294,1.4142135623730951,False,True,2927.744047619048,948.760205949808,264,12.548387096774194,0.0,0.0,0.1984126984126984,0.1984126984126984,0.1984126984126984,0.1984126984126984,0.0,0.5
wordpress.org,1,1,0,1.0,4.0,0.0,False,142,129.56338028169014,2.9677521607778954,142,130.73239436619718,1.7320508075688772,False,True,350.6161411077977,193.1358392147721,600,459.1935483870968,0.0,0.1459298267876403,0.2220671277203223,0.1459298267876403,0.0571029756995114,0.0,0.0,0.3846153846153846
windows.com,5,3,0,0.0,0.0,1.0,False,7,2.0,5.859859072223874,12,1.5,1.4142135623730951,False,True,3224.123287671233,945.3868465889756,14,0.56,0.0,1.36986301369863,1.36986301369863,0.0,1.36986301369863,2.73972602739726,0.0,0.6363636363636364
w3.org,1,1,0,1.0,0.0,1.0,False,2,0.0,5.288513755801623,4,1.25,2.23606797749979,False,True,3263.1739130434785,838.5055569774869,10,0.4166666666666667,0.0,0.0,0.0,2.1739130434782608,2.1739130434782608,2.1739130434782608,0.1666666666666666,0.5
winteriscoming.net,6,1,0,1.0,0.0,1.0,False,2,1.0,3.5083777474398063,5,0.8,3.605551275463989,False,True,13.310344827586206,5.953642248183774,13,0.5333333333333333,0.0,3.4482758620689653,3.4482758620689653,0.0,0.0,0.0,0.0,0.3333333333333333
wbb.se,1,1,0,1.0,0.0,1.0,True,0,0.0,0.3094084853750145,0,0.0,0.0,True,False,2545.6666666666665,986.8583147206764,3,2.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0
where-to-buy.co,24,1,0,1.0,0.0,1.0,False,147,4.64625850340136,6.09060383160698,150,4.6866666666666665,1.4142135623730951,False,True,58.58051420838972,7.19691223549016,27,2.129032258064516,0.0,0.13531799729364,0.13531799729364,0.0,0.0,0.0,0.0,0.3333333333333333
wn.com,4,2,0,0.5,0.0,1.0,False,0,0.0,4.393391016851481,4,0.5,1.0,False,True,900.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5
win-rar.com,1,1,0,1.0,3.0,0.0,False,4,2.0,2.2909938379029624,8,1.25,0.0,False,False,3151.5714285714284,864.3219409354466,5,0.2,0.0,0.0,0.0,0.0,7.142857142857143,14.285714285714286,0.0,0.2727272727272727
wallpaperscraft.com,2,1,0,1.0,0.0,1.0,False,24,2.1666666666666665,6.380989669817462,29,2.0689655172413794,1.4142135623730951,False,True,59.94915254237288,0.4676324730205293,3,0.1290322580645161,0.0,0.0,0.847457627118644,0.0,0.0,0.0,0.0,0.5263157894736842
wn.nr,3,1,0,1.0,0.0,1.0,False,0,0.0,4.204221226885725,4,0.75,3.1622776601683795,False,True,60.0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.4
whois.net,1,1,0,0.0,0.0,1.0,False,8,2.0,4.835981607424253,10,1.6,2.0,False,True,279.17543859649123,52.80561482828776,11,0.4166666666666667,0.0,0.0,0.0,1.7543859649122806,82.45614035087719,0.0,0.0,0.3333333333333333
wikia-services.com,4,1,0,0.0,0.0,1.0,False,139,4.460431654676259,6.233662831195621,136,4.161764705882353,1.4142135623730951,False,True,2423.130498533724,1195.712250060225,428,17.774193548387096,0.0,0.1466275659824047,0.1466275659824047,0.2932551319648094,0.1466275659824047,0.1466275659824047,0.0,0.4444444444444444
