,name,NumberOfDistinctIps,NumOfDistCountries,NumberOfDomainsThatShareIP,ReverseDNSQueryARecrods,ReverseDNSQueryNSrecords,ReverseDNSErrors,Blacklisted
1393,plnkr.co,8,1,0,0.0,0.0,1.0,False
1394,pewforum.org,1,1,0,0.0,0.0,1.0,False
1395,pinside.com,1,1,0,0.0,0.0,1.0,False
1396,prepscholar.com,3,1,0,1.0,0.0,1.0,False
1397,pzb.ws,1,1,0,1.0,0.0,1.0,True
1398,qzcnpmtwc.ws,1,1,0,1.0,0.0,1.0,True
1399,ralphlauren.com,4,1,0,0.0,0.0,1.0,False
1400,redintelligence.net,1,1,0,1.0,0.0,1.0,False
1401,rollout.io,1,1,0,1.0,0.0,1.0,False
1402,rojadirecta.me,3,2,0,0.0,0.0,1.0,False
1403,res-x.com,1,1,0,0.0,0.0,1.0,False
1404,rollbar.com,1,1,0,1.0,0.0,1.0,False
1405,rationalwiki.org,2,1,0,1.0,0.0,1.0,False
1406,slowrobot.com,6,1,0,0.0,0.0,1.0,False
1407,slack-redir.net,3,1,0,1.0,0.0,1.0,False
1408,springboardplatform.com,2,1,0,0.0,0.0,1.0,False
1409,sfchronicle.com,1,1,0,0.0,0.0,1.0,False
1410,seekcdn.com,8,1,0,1.0,0.0,1.0,False
1411,selfproclaimedfoodie.com,4,1,0,0.0,0.0,1.0,False
1412,streamray.com,1,1,0,0.0,0.0,1.0,False
1413,soilstart.net,1,1,0,1.0,0.0,1.0,True
1414,simplehitcounter.com,1,1,0,1.0,4.0,0.0,False
1415,sogou.com,3,2,0,0.0,0.0,1.0,False
1416,tnaflix.com,1,1,0,0.0,0.0,1.0,False
1417,theglitterguide.com,1,1,0,1.0,0.0,1.0,False
1418,triller.co,8,1,0,1.0,0.0,1.0,False
1419,townhall.com,4,1,0,0.0,0.0,1.0,False
1420,tensorflow.org,2,1,0,0.5,0.0,1.0,False
1421,umass.edu,1,1,0,1.0,0.0,1.0,False
1422,uggyjzsuz.ws,1,1,0,1.0,0.0,1.0,True
1423,vosteran.com,16,1,0,1.0,0.0,1.0,False
1424,vrbo.com,1,1,0,1.0,0.0,1.0,False
1425,volkswagen.com,1,1,0,2.0,0.0,1.0,False
1426,w3schools.com,1,1,0,0.0,0.0,1.0,False
1427,wings.io,6,1,0,0.0,0.0,1.0,False
1428,waitbutwhy.com,1,1,0,1.0,0.0,1.0,False
1429,xbcs.net,1,1,0,1.0,0.0,1.0,False
1430,xx8.me,1,1,0,1.0,0.0,1.0,True
1431,zeobit.com,4,1,0,0.0,0.0,1.0,False
1432,zenhabits.net,8,1,0,0.0,0.0,1.0,False
1433,360.cn,2,1,0,0.0,0.0,1.0,False
1434,3322.org,1,1,0,1.0,0.0,1.0,False
1435,avaya.com,1,1,0,1.0,0.0,1.0,False
1436,antpool.com,2,1,0,0.0,0.0,1.0,False
1437,afamilycdn.com,4,1,0,0.5,0.0,1.0,False
1438,alexgorbatchev.com,1,1,0,0.0,0.0,1.0,False
1439,alturl.com,4,1,0,0.0,0.0,1.0,False
1440,avanquest.com,1,1,0,0.0,0.0,1.0,False
1441,aluguetemporada.com.br,1,1,0,1.0,0.0,1.0,False
1442,advertising.com,5,4,0,1.0,0.0,1.0,False
1443,arabianbusiness.com,8,1,0,1.0,0.0,1.0,False
1444,adthrive.com,1,1,0,1.0,0.0,1.0,False
1445,animebytes.tv,4,1,0,0.0,0.0,1.0,False
1446,abc7ny.com,8,1,0,1.0,0.0,1.0,False
1447,adbl0ck.com,1,1,0,1.0,0.0,1.0,False
1448,breakingmuscle.com,1,1,0,3.0,2.0,0.0,False
1449,braintreepayments.com,2,1,0,1.0,0.0,1.0,False
1450,biztree.com,1,1,0,1.0,0.0,1.0,False
1451,barelist.com,1,1,0,0.0,0.0,1.0,False
1452,bang.com,3,1,0,0.0,0.0,1.0,False
1453,bugguide.net,1,1,0,1.0,0.0,1.0,False
1454,bmc.com,1,1,0,1.0,0.0,1.0,False
1455,cruiseline.com,2,1,0,1.0,0.0,1.0,False
1456,cl.ly,2,1,0,1.0,0.0,1.0,False
1457,cafefcdn.com,4,1,0,0.5,0.0,1.0,False
1458,coremetrics.com,1,1,0,0.0,0.0,1.0,False
1459,comicskingdom.com,1,1,0,0.0,0.0,1.0,False
1460,cuni.cz,1,1,0,1.0,0.0,1.0,False
1461,cs1.fm,1,1,0,1.0,0.0,1.0,True
1462,creativelive.com,3,1,0,1.0,0.0,1.0,False
1463,connatix.com,24,1,0,1.0,0.0,1.0,False
1464,canstockphoto.com,1,1,0,1.0,0.0,1.0,False
1465,dafont.com,1,1,0,1.0,0.0,1.0,False
1466,demonoid.com,4,2,0,1.0,0.0,1.0,False
1467,djpod.com,1,1,0,1.0,0.0,1.0,False
1468,dcp.la,1,1,0,1.0,0.0,1.0,True
1469,dailylolpics.com,6,1,0,0.0,0.0,1.0,False
1470,dwz.cn,1,1,0,0.0,0.0,1.0,False
1471,dsw.nl,4,1,0,1.0,0.0,1.0,True
1472,digitaltrends.com,1,1,0,1.0,0.0,1.0,False
1473,dolphin.com,1,1,0,1.0,0.0,1.0,False
1474,elsevier.com,1,1,0,1.0,0.0,1.0,False
1475,edhnadfp.ws,1,1,0,1.0,0.0,1.0,True
1476,expeditors.com,1,1,0,0.0,0.0,1.0,False
1477,espncareers.com,1,1,0,0.0,0.0,1.0,False
1478,edoardocolombo.eu,8,1,0,0.0,0.0,1.0,False
1479,egscomics.com,1,1,0,0.0,0.0,1.0,False
1480,eqaywcoq.ws,3,1,0,1.0,0.0,1.0,True
1481,expeditionportal.com,1,1,0,1.0,0.0,1.0,False
1482,fluidreview.com,1,1,0,0.0,0.0,1.0,False
1483,fabulesslyfrugal.com,4,1,0,0.0,0.0,1.0,False
1484,firstthings.com,1,1,0,0.0,0.0,1.0,False
1485,firstlook.org,1,1,0,1.0,0.0,1.0,False
1486,feedburner.com,5,1,0,1.0,0.0,1.0,False
1487,gotporn.com,6,1,0,0.0,0.0,1.0,False
1488,galmeetsglam.com,4,1,0,0.0,0.0,1.0,False
1489,gyrosco.pe,2,1,0,1.0,0.0,1.0,False
1490,geonames.org,1,1,0,1.0,0.0,1.0,False
1491,galoremag.com,1,1,0,1.0,0.0,1.0,False
1492,groupme.com,1,1,0,0.0,0.0,1.0,False
1493,gartner.com,1,1,0,0.0,0.0,1.0,False
1494,gilead.com,1,1,0,0.0,0.0,1.0,False
1495,harvestapp.com,8,1,0,0.0,0.0,1.0,False
1496,herokuapp.com,2,1,0,1.0,0.0,1.0,False
1497,hrdepartment.com,1,1,0,0.0,0.0,1.0,False
1498,istockphoto.com,8,1,0,1.0,0.0,1.0,False
1499,idealista.com,2,1,0,0.0,0.0,1.0,False
1500,iyp.vg,1,1,0,0.0,0.0,1.0,True
1501,icq.com,1,1,0,1.0,0.0,1.0,False
1502,ielts.org,1,1,0,1.0,0.0,1.0,False
1503,iotwreport.com,1,1,0,1.0,2.0,0.0,False
1504,jmwwtfmqbco.ws,3,1,0,1.0,0.0,1.0,True
1505,joinhoney.com,1,1,0,1.0,0.0,1.0,False
1506,justnutritive.com,1,1,0,1.0,0.0,1.0,False
1507,justice.gov,1,1,0,1.0,2.0,0.0,False
1508,klr.uz,1,1,0,0.0,0.0,1.0,True
1509,kidsactivitiesblog.com,1,1,0,0.0,0.0,1.0,False
1510,laban.vn,1,1,0,0.0,0.0,1.0,False
1511,lookoutdata.com,1,1,0,1.0,0.0,1.0,False
1512,lasvegassun.com,3,1,0,0.0,0.0,1.0,False
1513,linkhay.com,1,1,0,1.0,0.0,1.0,False
1514,leadsleap.com,6,1,0,0.0,0.0,1.0,False
1515,loungefm.com.ua,1,1,0,0.0,0.0,1.0,False
1516,lavanguardia.com,2,1,0,0.5,1.0,0.0,False
1517,lifemadesweeter.com,4,1,0,0.0,0.0,1.0,False
1518,moatads.com,1,1,0,1.0,0.0,1.0,False
1519,mantisbt.org,1,1,0,1.0,5.0,0.0,False
1520,mediad2.jp,1,1,0,0.0,0.0,1.0,False
1521,mtggoldfish.com,5,1,0,1.0,0.0,1.0,False
1522,multibriefs.com,1,1,0,0.0,0.0,1.0,False
1523,msedge.net,1,1,0,1.0,0.0,1.0,False
1524,mercadolivre.com.br,8,1,0,1.0,0.0,1.0,False
1525,metlife.com,2,1,0,0.0,0.0,1.0,False
1526,makeuptutorials.com,6,1,0,0.0,0.0,1.0,False
1527,maxim.com,4,1,0,0.0,0.0,1.0,False
1528,mom.me,8,2,0,1.0,0.0,1.0,False
1529,mclaren.com,2,1,0,0.0,0.0,1.0,False
1530,motogp.com,3,1,0,1.0,0.0,1.0,False
1531,newsensations.com,1,1,0,0.0,0.0,1.0,False
1532,nxp.com,1,1,0,2.0,2.0,0.0,False
1533,onlineclock.net,3,1,0,0.0,0.0,1.0,False
1534,onkyo.com,1,1,0,0.0,0.0,1.0,False
1535,oecd.org,1,1,0,0.0,0.0,1.0,False
1536,one.com,2,1,0,1.0,0.0,1.0,False
1537,pages06.net,1,1,0,1.0,0.0,1.0,False
1538,ptc.lv,1,1,0,1.0,0.0,1.0,True
1539,piriform.com,4,1,0,0.0,0.0,1.0,False
1540,podio.com,7,1,0,1.0,0.0,1.0,False
1541,pleozx.ws,1,1,0,1.0,0.0,1.0,True
1542,positivemed.com,3,1,0,0.0,0.0,1.0,False
1543,plug.dj,3,1,0,1.0,0.0,1.0,False
1544,pussytorrents.org,8,1,0,0.0,0.0,1.0,False
1545,podtree.com,1,1,0,1.0,4.0,0.0,False
1546,parker.com,1,1,0,1.0,4.0,0.0,False
1547,publicationethics.org,7,1,0,0.0,0.0,1.0,False
1548,playon.tv,1,1,0,1.0,0.0,1.0,False
1549,pagesperso-orange.fr,1,1,0,1.0,6.0,0.0,False
1550,replygif.net,6,1,0,0.0,0.0,1.0,False
1551,sitepoint.com,1,1,0,1.0,0.0,1.0,False
1552,shodan.io,6,1,0,0.0,0.0,1.0,False
1553,sparkfun.com,2,1,0,1.0,0.0,1.0,False
1554,sfr.fr,1,1,0,0.0,0.0,1.0,False
1555,scientificlinux.org,1,1,0,1.0,0.0,1.0,False
1556,salefiles.com,1,1,0,1.0,0.0,1.0,False
1557,smp.se,1,1,0,1.0,0.0,1.0,True
1558,sec.gov,3,1,0,1.0,0.0,1.0,False
1559,symbolab.com,6,1,0,0.0,0.0,1.0,False
1560,spoilertv.com,4,1,0,1.0,0.0,1.0,False
1561,service-now.com,4,2,0,0.0,0.0,1.0,False
1562,starcitygames.com,1,1,0,1.0,0.0,1.0,False
1563,sbjipljxx.ws,3,1,0,1.0,0.0,1.0,True
1564,thehiveworks.com,1,1,0,0.0,0.0,1.0,False
1565,teamviewer.com,1,1,0,0.0,0.0,1.0,False
1566,travel.gc.ca,1,1,0,1.0,0.0,1.0,False
1567,ticksy.com,1,1,0,1.0,0.0,1.0,False
1568,thinkwithgoogle.com,3,1,0,1.0,0.0,1.0,False
1569,techpowerup.com,1,1,0,1.0,0.0,1.0,False
1570,tvseriesfinale.com,1,1,0,1.0,0.0,1.0,False
1571,trust.org,1,1,0,1.0,0.0,1.0,False
1572,tradablebits.com,2,1,0,0.0,0.0,1.0,False
1573,uw.edu,5,1,0,1.0,0.0,1.0,False
1574,vetconnectplus.com,4,1,0,1.0,0.0,1.0,False
1575,voxer.com,4,1,0,0.0,0.0,1.0,False
1576,vupulse.com,8,1,0,0.0,0.0,1.0,False
1577,vbtrax.com,2,1,0,1.0,0.0,1.0,False
1578,weatherbug.com,8,1,0,1.0,0.0,1.0,False
1579,wotblitz.com,2,1,0,1.0,0.0,1.0,False
1580,wellhello.com,17,1,0,0.0,0.0,1.0,False
1581,walkabout.net,1,1,0,0.0,0.0,1.0,True
1582,wisestamp.com,1,1,0,1.0,0.0,1.0,False
1583,wwza.fm,1,1,0,1.0,0.0,1.0,True
1584,worldofwarplanes.com,1,1,0,0.0,0.0,1.0,False
1585,warisboring.com,1,1,0,1.0,0.0,1.0,False
1586,wps.com,4,1,0,1.0,0.0,1.0,False
1587,worldoftanks.com,1,1,0,1.0,0.0,1.0,False
1588,yume.com,1,1,0,0.0,0.0,1.0,False
1589,yadro.ru,1,1,0,1.0,0.0,1.0,False
1590,zcck.fm,1,1,0,1.0,0.0,1.0,True
1591,zaful.com,2,1,0,1.0,0.0,1.0,False
1592,6dn.cc,1,1,0,0.0,0.0,1.0,True
1593,8ch.net,1,1,0,1.0,0.0,1.0,False
1594,avkn.co,5,2,0,1.0,0.0,1.0,False
1595,axs.com,3,1,0,1.0,0.0,1.0,False
1596,acuityscheduling.com,10,1,0,1.0,0.0,1.0,False
1597,articulate.com,8,1,0,1.0,0.0,1.0,False
1598,avsim.com,2,1,0,0.5,0.0,1.0,False
1599,brickshelf.com,2,2,0,0.0,0.0,1.0,False
1600,blankmediagames.com,3,1,0,0.0,0.0,1.0,False
1601,brunch.co.kr,1,1,0,0.0,0.0,1.0,False
1602,bbemaildelivery.com,4,1,0,1.0,0.0,1.0,False
1603,blendr.com,1,1,0,1.0,0.0,1.0,False
1604,ccaducs.ws,2,1,0,1.0,0.0,1.0,True
1605,castrol.com,1,1,0,1.0,0.0,1.0,False
1606,cmegroup.com,1,1,0,1.0,0.0,1.0,False
1607,coloredwool.us,7,1,0,0.0,0.0,1.0,False
1608,cogentco.com,1,1,0,1.0,2.0,0.0,False
1609,dukascopy.com,6,1,0,0.0,0.0,1.0,False
1610,datawrapper.de,3,1,0,0.0,0.0,1.0,False
1611,dlapiper.com,1,1,0,1.0,0.0,1.0,False
1612,dbschenker.com,1,1,0,1.0,0.0,1.0,False
1613,domotz.com,8,1,0,1.0,0.0,1.0,False
1614,emujgwuotut.info,1,1,0,0.0,0.0,1.0,True
1615,estream.to,4,3,0,0.0,0.0,1.0,False
1616,figshare.com,6,1,0,1.0,0.0,1.0,False
1617,faceit.com,2,1,0,0.0,0.0,1.0,False
1618,fshare.vn,5,1,0,0.0,0.0,1.0,False
1619,fotolog.com,4,1,0,0.0,0.0,1.0,False
1620,geekologie.com,1,1,0,1.0,0.0,1.0,False
1621,globenewswire.com,2,1,0,0.0,0.0,1.0,False
1622,goldderby.com,1,1,0,0.0,0.0,1.0,False
1623,goole.com,1,1,0,1.0,0.0,1.0,False
1624,hikvision.com,1,1,0,0.0,0.0,1.0,False
1625,hertz.com,2,1,0,0.0,0.0,1.0,False
1626,howsmyssl.com,1,1,0,1.0,0.0,1.0,False
1627,hackerrank.com,8,1,0,1.0,0.0,1.0,False
1628,hpe.com,2,1,0,1.0,4.0,0.0,False
1629,henkel.com,1,1,0,0.0,0.0,1.0,False
1630,hostek.com,2,1,0,0.0,0.0,1.0,False
1631,imagevenue.com,2,1,0,0.0,0.0,1.0,False
1632,i3d.net,1,1,0,1.0,3.0,0.0,False
1633,intouchweekly.com,1,1,0,0.0,0.0,1.0,False
1634,iherb.com,4,2,0,1.0,0.0,1.0,False
1635,justimg.com,8,1,0,0.0,0.0,1.0,False
1636,justfly.com,1,1,0,0.0,0.0,1.0,False
1637,kiwi6.com,2,1,0,0.0,0.0,1.0,False
1638,lulu.com,2,1,0,0.0,0.0,1.0,False
1639,letras.mus.br,2,1,0,1.0,0.0,1.0,False
1640,mope.io,13,1,0,0.0,0.0,1.0,False
1641,mysqueezebox.com,6,1,0,1.0,0.0,1.0,False
1642,mailbox.org,2,2,0,0.5,0.0,1.0,False
1643,magix.net,1,1,0,1.0,0.0,1.0,False
1644,maximumfun.org,1,1,0,0.0,0.0,1.0,False
1645,moneymorning.com,18,1,0,1.0,0.0,1.0,False
1646,mrcdn.info,3,1,0,0.0,0.0,1.0,False
1647,nsfw.rocks,1,1,0,1.0,0.0,1.0,True
1648,notebookreview.com,1,1,0,0.0,0.0,1.0,False
1649,newchic.com,1,1,0,0.0,0.0,1.0,False
1650,nairaland.com,3,1,0,0.0,0.0,1.0,False
1651,netatmo.com,1,1,0,0.0,0.0,1.0,False
1652,obv.se,1,1,0,0.0,0.0,1.0,True
1653,onpage.org,1,1,0,1.0,0.0,1.0,False
1654,ohchr.org,1,1,0,1.0,0.0,1.0,False
1655,picresize.com,1,1,0,1.0,6.0,0.0,False
1656,prenhall.com,1,1,0,0.0,0.0,1.0,False
1657,priuschat.com,8,1,0,0.0,0.0,1.0,False
1658,primelocation.com,7,2,0,1.0,0.0,1.0,False
1659,pantheon.io,1,1,0,0.0,0.0,1.0,False
1660,racked.com,4,1,0,0.0,0.0,1.0,False
1661,rxka2.vg,1,1,0,0.0,0.0,1.0,True
1662,sothebys.com,1,1,0,1.0,0.0,1.0,False
1663,ssza.ws,1,1,0,1.0,0.0,1.0,True
1664,sprinklr.com,8,1,0,1.0,0.0,1.0,False
1665,sas.com,1,1,0,1.0,0.0,1.0,False
1666,storycook.net,1,1,0,0.0,0.0,1.0,True
1667,sky.com,1,1,0,0.0,0.0,1.0,False
1668,secureboxes.net,2,1,0,1.0,0.0,1.0,False
1669,sumotracker.com,6,2,0,0.0,0.0,1.0,False
1670,ssz.ws,1,1,0,1.0,0.0,1.0,True
1671,serverpilot.io,1,1,0,1.0,0.0,1.0,False
1672,turboimagehost.com,1,1,0,1.0,0.0,1.0,False
1673,twit.tv,4,1,0,1.0,0.0,1.0,False
1674,ucl.ac.uk,1,1,0,1.0,0.0,1.0,False
1675,vuze.com,4,1,0,1.0,0.0,1.0,False
1676,virtualearth.net,1,1,0,0.0,0.0,1.0,False
1677,wya.fr,1,1,0,0.0,0.0,1.0,True
1678,waves.com,2,1,0,1.0,0.0,1.0,False
1679,webtraxs.com,3,1,0,1.0,0.0,1.0,False
1680,warnerbros.com,8,1,0,1.0,0.0,1.0,False
1681,wheniwork.com,4,1,0,1.0,0.0,1.0,False
1682,weatherflow.com,1,1,0,1.0,0.0,1.0,False
1683,yoins.com,1,1,0,0.0,0.0,1.0,False
1684,6park.com,1,1,0,0.0,0.0,1.0,False
1685,arw.cz,1,1,0,1.0,0.0,1.0,True
1686,azcentral.com,1,1,0,0.0,0.0,1.0,False
1687,bjpenn.com,3,1,0,0.0,0.0,1.0,False
1688,boo.ru,1,1,0,1.0,0.0,1.0,True
1689,bestbuy.com,5,3,0,1.0,0.0,1.0,False
1690,cia.rs,1,1,0,1.0,0.0,1.0,True
1691,clickhole.com,3,1,0,0.0,0.0,1.0,False
1692,cdn3x.com,2,1,0,0.0,0.0,1.0,False
1693,cjoe9.vg,1,1,0,0.0,0.0,1.0,True
1694,cambridge.org,1,1,0,0.0,0.0,1.0,False
1695,coinmill.com,4,1,0,1.0,0.0,1.0,False
1696,canonical.com,6,2,0,1.0,0.0,1.0,False
1697,calgaryherald.com,2,2,0,1.0,0.0,1.0,False
1698,cjo.vg,1,1,0,0.0,0.0,1.0,True
1699,defensenews.com,3,1,0,1.0,0.0,1.0,False
1700,esrb.org,1,1,0,1.0,0.0,1.0,False
1701,ebay.ca,2,1,0,0.0,0.0,1.0,False
1702,e24.no,1,1,0,1.0,6.0,0.0,False
1703,fec.me,1,1,0,0.0,0.0,1.0,True
1704,gab.ai,8,1,0,0.0,0.0,1.0,False
1705,gztia.ws,2,1,0,1.0,0.0,1.0,True
1706,gwvfdhls.ws,2,1,0,1.0,0.0,1.0,True
1707,gamcare.org.uk,4,1,0,0.0,0.0,1.0,False
1708,greengeeks.com,1,1,0,1.0,3.0,0.0,False
1709,hotfile.com,1,1,0,1.0,0.0,1.0,False
1710,handsonaswegrow.com,5,1,0,0.4,0.0,1.0,False
1711,homedit.com,4,1,0,0.25,0.0,1.0,False
1712,healthline.com,8,1,0,1.0,0.0,1.0,False
1713,icims.com,1,1,0,1.0,0.0,1.0,False
1714,ims.sx,1,1,0,1.0,0.0,1.0,True
1715,kakao.com,1,1,0,0.0,0.0,1.0,False
1716,lfb.me,2,2,0,1.0,0.0,1.0,True
1717,legalinsurrection.com,38,1,0,0.0,0.0,1.0,False
1718,luxup.ru,2,1,0,0.0,0.0,1.0,False
1719,lilluna.com,1,1,0,0.0,0.0,1.0,False
1720,mrexcel.com,1,1,0,1.0,2.0,0.0,False
1721,minute.ly,6,1,0,0.0,0.0,1.0,False
1722,mediaite.com,3,1,0,0.0,0.0,1.0,False
1723,nomobileads.com,1,1,0,1.0,0.0,1.0,False
1724,oreilly.com,2,1,0,0.0,0.0,1.0,False
1725,orange.fr,2,1,0,1.0,0.0,1.0,False
1726,ovh.com,1,1,0,1.0,0.0,1.0,False
1727,parcelstream.com,1,1,0,0.0,0.0,1.0,False
1728,picload.org,2,1,0,1.0,0.0,1.0,False
1729,popoholic.com,1,1,0,0.0,0.0,1.0,False
1730,qualtrics.com,2,1,0,1.0,0.0,1.0,False
1731,quc.ws,1,1,0,1.0,0.0,1.0,True
1732,roadtrippers.com,1,1,0,1.0,0.0,1.0,False
1733,remotepc.com,6,1,0,0.0,0.0,1.0,False
1734,supersport.com,1,1,0,0.0,0.0,1.0,False
1735,sehxfqwmkh.ws,2,1,0,1.0,0.0,1.0,True
1736,spryfox.com,2,1,0,0.0,0.0,1.0,False
1737,starwars.com,8,2,0,1.0,0.0,1.0,False
1738,thesportsdaily.com,1,1,0,0.0,0.0,1.0,False
1739,tsapp.com,1,1,0,1.0,0.0,1.0,True
1740,thefoodcharlatan.com,2,1,0,0.0,0.0,1.0,False
1741,x-rates.com,4,1,0,1.0,0.0,1.0,False
1742,zebra.com,1,1,0,1.0,4.0,0.0,False
1743,zotabox.com,3,1,0,0.0,0.0,1.0,False
1744,115.com,1,1,0,0.0,0.0,1.0,False
1745,acp.se,1,1,0,0.0,0.0,1.0,True
1746,acestream.org,1,1,0,1.0,0.0,1.0,False
1747,blog.hu,1,1,0,1.0,2.0,0.0,False
1748,bleubloom.com,1,1,0,0.0,0.0,1.0,False
1749,craftriver.com,1,1,0,1.0,0.0,1.0,False
1750,crazyforcrust.com,3,1,0,0.0,0.0,1.0,False
1751,coffeestainstudios.com,1,1,0,0.0,0.0,1.0,False
1752,ceyq.vg,1,1,0,0.0,0.0,1.0,True
1753,channelfireball.com,3,1,0,0.0,0.0,1.0,False
1754,drmartens.com,1,1,0,1.0,0.0,1.0,False
1755,dxp.uz,1,1,0,0.0,0.0,1.0,True
1756,eoapxl.com,4,1,0,1.0,0.0,1.0,False
1757,fujitsu.com,1,1,0,0.0,0.0,1.0,False
1758,forcreativejuice.com,1,1,0,1.0,0.0,1.0,False
1759,fanpop.com,1,1,0,0.0,0.0,1.0,False
1760,fej.ws,1,1,0,1.0,0.0,1.0,True
1761,g71.fm,1,1,0,1.0,0.0,1.0,True
1762,greatergood.com,4,1,0,0.0,0.0,1.0,False
1763,healthychildren.org,1,1,0,1.0,0.0,1.0,False
1764,harvard.edu,3,1,0,0.0,0.0,1.0,False
1765,habbo.com,1,1,0,0.0,0.0,1.0,False
1766,ipl.ae,1,1,0,1.0,0.0,1.0,True
1767,kataweb.it,1,1,0,0.0,0.0,1.0,False
1768,lib.cm,6,1,0,0.0,0.0,1.0,True
1769,leo.org,6,1,0,0.0,0.0,1.0,False
1770,lockheedmartin.com,2,1,0,0.0,0.0,1.0,False
1771,le.com,1,1,0,0.0,0.0,1.0,False
1772,learnersdictionary.com,2,1,0,1.0,0.0,1.0,False
1773,mkc.es,2,1,0,1.0,0.0,1.0,True
1774,mts.net,2,1,0,0.0,0.0,1.0,False
1775,marketingland.com,2,1,0,0.5,1.5,0.0,False
1776,photoeditorsdk.com,3,1,0,1.0,0.0,1.0,False
1777,permutive.com,1,1,0,1.0,0.0,1.0,False
1778,projectnursery.com,4,1,0,0.0,0.0,1.0,False
1779,permies.com,1,1,0,2.0,0.0,1.0,False
1780,rgxfxaz.info,1,1,0,0.0,0.0,1.0,True
1781,sketchbook.com,8,1,0,1.0,0.0,1.0,False
1782,sagepub.com,1,1,0,1.0,0.0,1.0,False
1783,successfactors.com,1,1,0,0.0,0.0,1.0,False
1784,socrative.com,52,1,0,1.0,0.0,1.0,False
1785,sharethrough.com,3,1,0,1.0,0.0,1.0,False
1786,sendlane.com,4,1,0,0.0,0.0,1.0,False
1787,themoviedb.org,8,1,0,1.0,0.0,1.0,False
1788,theblondcook.com,2,1,0,0.0,0.0,1.0,False
1789,tupperware.com,4,1,0,0.0,0.0,1.0,False
1790,thinkgeek.com,3,1,0,1.0,0.0,1.0,False
1791,trimble.com,1,1,0,0.0,0.0,1.0,False
1792,urbandictionary.com,4,1,0,0.0,0.0,1.0,False
1793,vintagerevivals.com,4,1,0,0.0,0.0,1.0,False
1794,wustl.edu,1,1,0,0.0,0.0,1.0,False
1795,wmw.ro,1,1,0,1.0,0.0,1.0,True
1796,yahoomail.com,5,4,0,1.0,0.0,1.0,False
1797,yahoo.jp,2,1,0,0.0,0.0,1.0,False
1798,10times.com,1,1,0,1.0,0.0,1.0,False
1799,alipay.com,2,1,0,0.0,0.0,1.0,False
1800,awesome-table.com,2,1,0,0.0,0.0,1.0,False
1801,abc13.com,8,1,0,1.0,0.0,1.0,False
1802,amd.com,1,1,0,1.0,0.0,1.0,False
1803,bjnwv.fm,1,1,0,1.0,0.0,1.0,True
1804,bazaarvoice.com,1,1,0,0.0,0.0,1.0,False
1805,checkip.org,1,1,0,1.0,0.0,1.0,False
1806,chicagoboyz.net,1,1,0,1.0,2.0,0.0,False
1807,dcc.co.rs,1,1,0,1.0,0.0,1.0,True
1808,dataxpand.com,1,1,0,2.0,0.0,1.0,False
1809,dcrainmaker.com,1,1,0,1.0,0.0,1.0,False
1810,fwb.nl,1,1,0,1.0,0.0,1.0,True
1811,gaia.com,12,1,0,1.0,0.0,1.0,False
1812,google.com.co,5,1,0,1.0,0.0,1.0,False
1813,hellofresh.com,3,1,0,1.0,0.0,1.0,False
1814,icook.tw,2,1,0,0.0,0.0,1.0,False
1815,iqiyi.com,2,1,0,0.0,0.0,1.0,False
1816,international.gc.ca,1,1,0,0.0,0.0,1.0,False
1817,jc3.cc,8,1,0,0.625,0.25,0.875,True
1818,kinja-static.com,4,1,0,0.0,0.0,1.0,False
1819,kicks-ass.net,1,1,0,0.0,0.0,1.0,False
1820,longform.org,1,1,0,0.0,0.0,1.0,False
1821,microchip.com,1,1,0,1.0,0.0,1.0,False
1822,megapeer.org,1,1,0,1.0,0.0,1.0,False
1823,manoramaonline.com,4,4,0,0.75,0.0,1.0,False
1824,metmuseum.org,2,1,0,0.0,0.0,1.0,False
1825,nhl.com,1,1,0,0.0,0.0,1.0,False
1826,navalny.com,8,1,0,0.0,0.0,1.0,False
1827,ohsweetbasil.com,3,1,0,0.0,0.0,1.0,False
1828,orl.name,1,1,0,0.0,0.0,1.0,True
1829,pinimg.com,4,1,0,0.0,0.0,1.0,False
1830,p0zz.ws,1,1,0,1.0,0.0,1.0,True
1831,piwik.pro,4,1,0,1.0,0.0,1.0,False
1832,pm.gc.ca,1,1,0,0.0,0.0,1.0,False
1833,partystudent.net,1,1,0,1.0,0.0,1.0,True
1834,prospect.org,1,1,0,1.0,0.0,1.0,False
1835,qod.cz,2,1,0,0.5,0.0,1.0,True
1836,qb5.de,1,1,0,1.0,0.0,1.0,True
1837,r18.com,1,1,0,0.0,0.0,1.0,False
1838,redtri.com,1,1,0,0.0,0.0,1.0,False
1839,robinpowered.com,7,2,0,1.0,0.0,1.0,False
1840,schlockmercenary.com,1,1,0,1.0,0.0,1.0,False
1841,samsunghealth.com,4,1,0,1.0,0.0,1.0,False
1842,sporcle.com,4,1,0,1.0,0.0,1.0,False
1843,society19.com,1,1,0,0.0,0.0,1.0,False
1844,sport.es,1,1,0,0.0,0.0,1.0,False
1845,talk2m.com,1,1,0,1.0,0.0,1.0,False
1846,tasteofcinema.com,1,1,0,1.0,0.0,1.0,False
1847,tidbits.com,6,1,0,0.0,0.0,1.0,False
1848,umaine.edu,1,1,0,1.0,0.0,1.0,False
1849,usabilla.com,4,1,0,1.0,0.0,1.0,False
